"","Type","Flora","Batch"
"1713","HM20","S",171
"1714","HM20","S",171
"1715","HM20","S",171
"1716","HM20","S",171
"1717","HM20","S",171
"1718","HM20","S",171
"1719","HM20","S",171
"1720","HM20","S",171
"1721","HM20","S",171
"1722","HM20","S",172
"1723","HM20","S",172
"1724","HM20","S",172
"1725","HM20","S",172
"1726","HM20","S",172
"1727","HM20","S",172
"1728","HM20","S",172
"1729","HM20","S",172
"1730","HM20","S",172
"1731","HM20","S",172
"1733","HM20","S",172
"1734","HM20","S",172
"1735","HM20","S",172
"1736","HM20","S",172
"1737","HM20","S",172
"1738","HM20","S",172
"1739","HM20","S",172
"1740","HM20","S",172
"1741","HM20","S",172
"1742","HM20","S",172
"1743","HM20","S",172
"1744","HM20","S",172
"1745","HM20","S",172
"1746","HM20","S",172
"1747","HM20","S",172
"1748","HM20","S",172
"1749","HM20","S",172
"1750","HM20","S",172
"1751","HM20","S",172
"1752","HM20","S",172
"1753","HM20","S",172
"1754","HM20","S",172
"1755","HM20","S",172
"1756","HM20","S",172
"1757","HM20","S",173
"1758","HM20","S",173
"1759","HM20","S",173
"1760","HM20","S",173
"1761","HM20","S",173
"1762","HM20","S",173
"1763","HM20","S",173
"1764","HM20","S",173
"1765","HM20","S",173
"1766","HM20","S",173
"1767","HM20","S",173
"1768","HM20","S",173
"1769","HM20","S",173
"1770","HM20","S",173
"1771","HM20","S",173
"1772","HM20","S",173
"1773","HM20","S",173
"1774","HM20","S",173
"1775","HM20","S",173
"1776","HM20","S",173
"1777","HM20","S",173
"1778","HM20","S",173
"1779","HM20","S",173
"1780","HM20","S",173
"1781","HM20","S",173
"1782","HM20","S",173
"1783","HM20","S",174
"1784","HM20","S",174
"1785","HM20","S",174
"1786","HM20","S",174
"1787","HM20","S",174
"1788","HM20","S",174
"1789","HM20","S",174
"1790","HM20","S",174
"1791","HM20","S",174
"1792","HM20","S",174
"1793","HM20","S",174
"1794","HM20","S",174
"1795","HM20","S",174
"1796","HM20","S",174
"1797","HM20","S",174
"1798","HM20","S",174
"1799","HM20","S",174
"1800","HM20","S",174
"1801","HM20","S",174
"1802","HM20","S",174
"1803","HM20","S",174
"1804","HM20","S",174
"1805","HM20","S",174
"1806","HM20","S",175
"1807","HM20","S",175
"1808","HM20","S",175
"1809","HM20","S",175
"1810","HM20","S",175
"1811","HM20","S",175
"1812","HM20","S",175
"1813","HM20","S",175
"1814","HM20","S",175
"1815","HM20","S",176
"1816","HM20","S",176
"1817","HM20","S",176
"1818","HM20","S",176
"1819","HM20","S",176
"1820","HM20","S",176
"1821","HM20","S",176
"1822","HM20","S",176
"1823","HM20","S",176
"1824","HM20","S",176
"1825","HM20","S",176
"1826","HM20","S",176
"1827","HM20","S",176
"1828","HM20","S",176
"1829","HM20","S",176
"1830","HM20","S",176
"1831","HM20","S",176
"1832","HM20","S",176
"1833","HM20","S",176
"1834","HM20","S",176
"1835","HM20","S",176
"1836","HM20","S",176
"1837","HM20","S",176
"1838","HM20","S",177
"1839","HM20","S",177
"1840","HM20","S",177
"1841","HM20","S",178
"1842","HM20","S",178
"1843","HM20","S",178
"1844","HM20","S",178
"1845","HM20","S",178
"1847","HM20","S",178
"1848","HM20","S",178
"1849","HM20","S",178
"1850","HM20","S",178
"1851","HM20","S",178
"1852","HM20","S",178
"1853","HM20","S",178
"1854","HM20","S",179
"1855","HM20","S",179
"1898","HM20","S",181
